leaf_name,iucn_status,domain,kingdom,phylum,N,EDGE2_mean,min,2.5pct,median,97.5pct,max,ED2_mean,min,2.5pct,median,97.5pct,max,p_ext_mean,min,2.5pct,median,97.5pct,max
Hyliota_flavigaster_ott3599747,LC,no_domain,no_kingdom,no_phylum,1000,0.415618,0.013173,0.045289,0.435841,0.739448,0.793609,7.773392,6.948450,6.987850,7.724440,8.698015,8.785825,0.053453,0.001841,0.005730,0.056113,0.091384,0.093196
Poecilodryas_hypoleuca_ott914597,LC,no_domain,no_kingdom,no_phylum,1000,0.415259,0.014295,0.041227,0.438953,0.711077,0.725684,7.748807,7.723261,7.724371,7.745177,7.799102,7.824406,0.053592,0.001841,0.005329,0.056550,0.091912,0.093261
Phoebastria_immutabilis_ott320286,NT,no_domain,no_kingdom,no_phylum,1000,0.415154,0.284061,0.305054,0.406576,0.554824,0.591880,3.272392,2.999075,3.045562,3.264936,3.526553,3.644046,0.126845,0.093327,0.094799,0.124662,0.167671,0.170014
Cinnyris_regius_ott776938,LC,no_domain,no_kingdom,no_phylum,1000,0.415153,0.014931,0.039629,0.440652,0.716664,0.729788,7.822452,7.822440,7.822440,7.822445,7.822508,7.822579,0.053072,0.001909,0.005066,0.056332,0.091616,0.093294
Pyriglena_similis_ott6520368,No status,no_domain,no_kingdom,no_phylum,1000,0.414874,0.002124,0.010841,0.258692,1.157919,1.165654,1.156531,1.152615,1.152771,1.155911,1.163085,1.167496,0.358726,0.001841,0.009320,0.223182,0.999900,0.999900
Phoenicurus_erythronotus_ott795156,LC,no_domain,no_kingdom,no_phylum,1000,0.414453,0.014152,0.039474,0.434615,0.704404,0.717048,7.688668,7.688241,7.688253,7.688531,7.689665,7.690433,0.053904,0.001841,0.005134,0.056528,0.091618,0.093261
Icterus_oberi_ott1077606,VU,no_domain,no_kingdom,no_phylum,1000,0.414398,0.285027,0.289982,0.404877,0.566817,0.576436,1.680810,1.674222,1.674523,1.678371,1.697169,1.700346,0.246539,0.170117,0.172562,0.241338,0.337254,0.342471
Cinnyris_lotenius_ott3597645,LC,no_domain,no_kingdom,no_phylum,1000,0.413918,0.014761,0.045344,0.438661,0.705914,0.720181,7.733125,7.732890,7.732898,7.733055,7.733682,7.734007,0.053525,0.001909,0.005864,0.056725,0.091286,0.093130
Nyctiphrynus_ocellatus_ott51273,LC,no_domain,no_kingdom,no_phylum,1000,0.413891,0.015748,0.048531,0.431291,0.701381,0.721528,7.644538,7.484789,7.491939,7.653736,7.769677,7.787575,0.054132,0.002045,0.006328,0.056943,0.091815,0.093294
Goethalsia_bella_ott3600610,NT,no_domain,no_kingdom,no_phylum,1000,0.413876,0.298553,0.306275,0.411711,0.536604,0.552077,3.223074,3.194918,3.195814,3.221552,3.254901,3.256545,0.128410,0.093327,0.095253,0.127556,0.166566,0.169912
Lurocalis_rufiventris_ott102377,LC,no_domain,no_kingdom,no_phylum,1000,0.413841,0.015435,0.046378,0.432283,0.724576,0.765507,7.733826,6.963467,7.016599,7.761121,8.306448,8.327571,0.053521,0.001977,0.006062,0.055431,0.091846,0.093261
Grallaria_rufocinerea_ott3598999,LC,no_domain,no_kingdom,no_phylum,1000,0.413812,0.015119,0.044077,0.439922,0.701550,0.717770,7.664725,7.645220,7.646084,7.661990,7.696023,7.702838,0.053989,0.001977,0.005731,0.057420,0.091417,0.093294
Goldmania_violiceps_ott3600616,NT,no_domain,no_kingdom,no_phylum,1000,0.413739,0.299843,0.305425,0.407560,0.540446,0.551438,3.223110,3.194841,3.196391,3.222417,3.253852,3.256546,0.128366,0.093425,0.094537,0.126479,0.167872,0.169912
Aprosmictus_jonquillaceus_ott631900,NT,no_domain,no_kingdom,no_phylum,1000,0.413734,0.279557,0.300881,0.406966,0.542330,0.567916,3.202012,2.985383,2.999081,3.216642,3.358186,3.369613,0.129240,0.093327,0.094929,0.127114,0.167623,0.170014
Calyptorhynchus_banksii_ott1089846,LC,no_domain,no_kingdom,no_phylum,1000,0.413678,0.016257,0.041745,0.428613,0.736311,0.934207,7.836967,7.342633,7.374156,7.765605,8.735748,11.038402,0.052761,0.001977,0.005334,0.054634,0.091846,0.093163
Lurocalis_semitorquatus_ott51274,LC,no_domain,no_kingdom,no_phylum,1000,0.413484,0.014516,0.043086,0.429784,0.717031,0.767522,7.734595,6.965495,7.026455,7.763097,8.306448,8.327571,0.053469,0.001841,0.005402,0.055299,0.091846,0.093261
Eminia_lepida_ott294065,LC,no_domain,no_kingdom,no_phylum,1000,0.413467,0.014989,0.038648,0.436364,0.715755,0.743997,7.826674,7.590648,7.611870,7.839984,7.999427,8.009752,0.052830,0.001909,0.004870,0.055761,0.091187,0.093261
Emberiza_affinis_ott995746,LC,no_domain,no_kingdom,no_phylum,1000,0.413462,0.014306,0.040903,0.437390,0.712171,0.724379,7.772423,7.770421,7.770454,7.771463,7.779897,7.785253,0.053195,0.001841,0.005264,0.056288,0.091550,0.093196
Piranga_roseogularis_ott565242,LC,no_domain,no_kingdom,no_phylum,1000,0.412562,0.014632,0.035513,0.427003,0.729547,0.741579,7.948831,7.948830,7.948830,7.948830,7.948835,7.948842,0.051902,0.001841,0.004468,0.053719,0.091780,0.093294
Acryllium_vulturinum_ott684040,LC,no_domain,no_kingdom,no_phylum,1000,0.412414,0.015314,0.046595,0.420625,0.732242,0.777178,7.879932,7.454971,7.465180,7.831391,8.425680,8.468227,0.052345,0.001909,0.006054,0.054300,0.091455,0.093294
Puffinus_lherminieri_ott982880,NT,no_domain,no_kingdom,no_phylum,1000,0.412295,0.294827,0.303880,0.409100,0.534424,0.551026,3.187902,3.156100,3.156800,3.173166,3.287308,3.312754,0.129335,0.093393,0.095093,0.128214,0.168026,0.170014
Linurgus_olivaceus_ott657543,LC,no_domain,no_kingdom,no_phylum,1000,0.412245,0.014072,0.035186,0.425923,0.701595,0.713172,7.644340,7.644340,7.644340,7.644340,7.644340,7.644340,0.053928,0.001841,0.004603,0.055717,0.091780,0.093294
Pterorhinus_caerulatus_ott6520412,No status,no_domain,no_kingdom,no_phylum,1000,0.412004,0.002108,0.020645,0.254963,1.341046,2.083251,1.130318,0.931292,0.933750,1.016008,2.117794,3.241202,0.362665,0.002248,0.019168,0.233103,0.999900,0.999900
Hirundinea_ferruginea_ott72378,LC,no_domain,no_kingdom,no_phylum,1000,0.411768,0.014969,0.041308,0.435083,0.706330,0.740983,7.711323,7.309143,7.325294,7.728748,8.022677,8.036971,0.053379,0.001909,0.005400,0.056375,0.091583,0.093228
Otus_sunia_ott218922,LC,no_domain,no_kingdom,no_phylum,1000,0.411760,0.013946,0.037677,0.434081,0.720393,0.747677,7.789985,7.406987,7.430286,7.814111,8.082903,8.098085,0.052866,0.001841,0.004735,0.056069,0.092110,0.093294
Terpsiphone_incei_ott6152425,No status,no_domain,no_kingdom,no_phylum,1000,0.411017,0.002983,0.021701,0.266151,1.138292,1.190815,1.114341,1.054767,1.059173,1.117087,1.174577,1.190934,0.368621,0.002722,0.018951,0.235915,0.999900,0.999900
Columba_leucomela_ott3596508,LC,no_domain,no_kingdom,no_phylum,1000,0.410806,0.013814,0.054384,0.431046,0.692109,0.724158,7.545266,7.314565,7.323091,7.525965,7.808204,7.826912,0.054428,0.001841,0.007047,0.057203,0.091946,0.093261
Leiopicus_mahrattensis_ott1076483,LC,no_domain,no_kingdom,no_phylum,1000,0.410793,0.014405,0.041501,0.426236,0.707541,0.754018,7.835922,7.759546,7.759824,7.781943,8.277634,9.398628,0.052444,0.001841,0.005332,0.054878,0.090487,0.093064
Chrysococcyx_flavigularis_ott690366,LC,no_domain,no_kingdom,no_phylum,1000,0.410696,0.014895,0.031964,0.431384,0.698155,0.725914,7.566912,7.232599,7.255065,7.585253,7.808239,7.820358,0.054258,0.001909,0.004389,0.057008,0.091979,0.093228
Otus_spilocephalus_ott788568,LC,no_domain,no_kingdom,no_phylum,1000,0.410490,0.015944,0.039268,0.436492,0.715151,0.753755,7.791287,7.405949,7.427750,7.814928,8.087571,8.099773,0.052695,0.001977,0.005069,0.055805,0.091582,0.093294
Prinia_erythroptera_ott907907,LC,no_domain,no_kingdom,no_phylum,1000,0.410439,0.013571,0.043360,0.436396,0.712693,0.764165,7.628328,7.330799,7.344614,7.530046,8.189014,8.214666,0.053790,0.001841,0.005733,0.057116,0.091813,0.093261
Xiphidiopicus_percussus_ott122921,LC,no_domain,no_kingdom,no_phylum,1000,0.410283,0.015076,0.033825,0.437388,0.701235,0.739754,7.686748,7.293152,7.314493,7.706517,7.989826,7.999735,0.053388,0.001909,0.004536,0.056964,0.091682,0.093294
Mycerobas_melanozanthos_ott3597382,LC,no_domain,no_kingdom,no_phylum,1000,0.410020,0.014133,0.038884,0.423544,0.706154,0.715922,7.686999,7.676876,7.677293,7.685515,7.702599,7.707285,0.053340,0.001841,0.005063,0.055055,0.091813,0.093163
Corythopis_torquatus_ott775797,LC,no_domain,no_kingdom,no_phylum,1000,0.409910,0.016071,0.029539,0.429794,0.730634,0.757204,7.927201,7.639298,7.660268,7.938216,8.139105,8.149737,0.051692,0.001977,0.003666,0.054278,0.091384,0.093294
Emblema_pictum_ott1082386,LC,no_domain,no_kingdom,no_phylum,1000,0.409776,0.015034,0.041076,0.427853,0.697503,0.711606,7.605757,7.599261,7.599403,7.602816,7.626934,7.631306,0.053876,0.001977,0.005402,0.056222,0.091684,0.093261
Agelaius_xanthomus_ott498751,EN,no_domain,no_kingdom,no_phylum,1000,0.409772,0.223934,0.248723,0.400151,0.621577,0.671981,0.816410,0.605837,0.621193,0.829019,0.978536,0.984914,0.501790,0.342847,0.350203,0.491398,0.677528,0.688612
Merops_malimbicus_ott1050190,LC,no_domain,no_kingdom,no_phylum,1000,0.409631,0.014116,0.039894,0.430630,0.702566,0.714408,7.668380,7.668380,7.668380,7.668380,7.668380,7.668380,0.053418,0.001841,0.005202,0.056157,0.091619,0.093163
Snowornis_cryptolophus_ott542682,LC,no_domain,no_kingdom,no_phylum,1000,0.409493,0.016022,0.042406,0.434143,0.708762,0.755875,7.446586,6.475895,6.559560,7.492593,8.145156,8.182157,0.054951,0.002316,0.005400,0.058733,0.091848,0.093294
Hoplopterus_spinosus_ott313115,LC,no_domain,no_kingdom,no_phylum,1000,0.409373,0.014338,0.050820,0.431665,0.686648,0.702055,7.513691,7.479091,7.480826,7.508841,7.569702,7.586421,0.054482,0.001909,0.006787,0.057528,0.091185,0.093130
Stephanophorus_diadematus_ott320946,LC,no_domain,no_kingdom,no_phylum,1000,0.409301,0.014165,0.032785,0.436829,0.707797,0.717386,7.694882,7.694761,7.694763,7.694841,7.695188,7.695350,0.053191,0.001841,0.004260,0.056768,0.091979,0.093228
Malaconotus_lagdeni_ott3597895,NT,no_domain,no_kingdom,no_phylum,1000,0.409245,0.296879,0.302900,0.402981,0.533701,0.540737,3.180144,3.176931,3.177097,3.179667,3.185821,3.190237,0.128688,0.093360,0.095186,0.126725,0.167922,0.170066
Streptopelia_tranquebarica_ott801238,LC,no_domain,no_kingdom,no_phylum,1000,0.409067,0.017413,0.042337,0.433073,0.710108,0.722324,7.745165,7.745160,7.745160,7.745163,7.745183,7.745206,0.052816,0.002248,0.005466,0.055915,0.091684,0.093261
Phylloscopus_plumbeitarsus_ott505347,No status,no_domain,no_kingdom,no_phylum,1000,0.408783,0.003039,0.020930,0.253127,1.185877,1.248589,1.157086,1.073474,1.080505,1.156285,1.234903,1.251104,0.353930,0.002722,0.018925,0.224923,0.999900,0.999900
Coeligena_orina_ott245449,EN,no_domain,no_kingdom,no_phylum,1000,0.408680,0.275219,0.287725,0.401020,0.556332,0.577288,0.822652,0.795075,0.796535,0.824619,0.842647,0.844066,0.496809,0.342721,0.349044,0.487102,0.676115,0.689099
Taeniopygia_bichenovii_ott1019789,LC,no_domain,no_kingdom,no_phylum,1000,0.408677,0.014380,0.043166,0.443121,0.685452,0.701361,7.533653,7.533650,7.533650,7.533652,7.533664,7.533671,0.054247,0.001909,0.005730,0.058819,0.090985,0.093097
Turtur_afer_ott931107,LC,no_domain,no_kingdom,no_phylum,1000,0.408635,0.015119,0.039815,0.426101,0.705972,0.714719,7.652006,7.636783,7.637517,7.649532,7.676544,7.683859,0.053401,0.001977,0.005201,0.055761,0.092308,0.093196
Tiaris_olivaceus_ott227256,LC,no_domain,no_kingdom,no_phylum,1000,0.408634,0.015678,0.038859,0.436801,0.703772,0.715378,7.667990,7.667990,7.667990,7.667990,7.667990,7.667990,0.053291,0.002045,0.005068,0.056964,0.091780,0.093294
Edolisoma_holopolium_ott921354,No status,no_domain,no_kingdom,no_phylum,1000,0.408626,0.002737,0.018986,0.247881,1.161154,1.284859,1.112496,1.019747,1.024446,1.079416,1.284909,1.286235,0.366884,0.002655,0.018131,0.221682,0.999900,0.999900
Lamprotornis_shelleyi_ott355759,LC,no_domain,no_kingdom,no_phylum,1000,0.408604,0.014452,0.036586,0.436060,0.689929,0.720881,7.504790,7.187909,7.209641,7.521553,7.740103,7.746303,0.054455,0.001909,0.004998,0.057766,0.091719,0.093228
Lamprotornis_australis_ott981199,LC,no_domain,no_kingdom,no_phylum,1000,0.408544,0.016063,0.048101,0.436588,0.696103,0.709352,7.603420,7.603311,7.603315,7.603399,7.603638,7.603785,0.053732,0.002113,0.006326,0.057420,0.091550,0.093294
Progne_sinaloae_ott119535,VU,no_domain,no_kingdom,no_phylum,1000,0.408481,0.282850,0.288126,0.400325,0.559016,0.568326,1.661139,1.660597,1.660625,1.661064,1.662012,1.662267,0.245905,0.170272,0.173461,0.241046,0.336513,0.342095
Myrmotherula_iheringi_ott457478,LC,no_domain,no_kingdom,no_phylum,1000,0.408464,0.014686,0.042981,0.431039,0.707084,0.721848,7.708640,7.669515,7.670441,7.691483,7.831523,7.868409,0.052988,0.001909,0.005534,0.055915,0.091715,0.093294
Zosterops_mouroniensis_ott66403,NT,no_domain,no_kingdom,no_phylum,1000,0.408358,0.295274,0.300628,0.405979,0.528746,0.537298,3.159415,3.159350,3.159350,3.159357,3.159824,3.164549,0.129251,0.093458,0.095155,0.128499,0.167318,0.170066
Falcipennis_falcipennis_ott55929,LC,no_domain,no_kingdom,no_phylum,1000,0.408285,0.015889,0.045073,0.434146,0.690815,0.701685,7.521206,7.521205,7.521205,7.521205,7.521210,7.521216,0.054284,0.002113,0.005993,0.057723,0.091849,0.093294
Pomarea_dimidiata_ott608635,VU,no_domain,no_kingdom,no_phylum,1000,0.408256,0.244415,0.261059,0.399050,0.598056,0.695211,1.655737,1.350187,1.408937,1.639146,1.963223,2.095154,0.246799,0.170117,0.173138,0.242844,0.336396,0.342471
Lamprotornis_superbus_ott968667,LC,no_domain,no_kingdom,no_phylum,1000,0.408184,0.016944,0.036807,0.430592,0.709139,0.724495,7.771227,7.771170,7.771170,7.771192,7.771511,7.771738,0.052525,0.002180,0.004736,0.055409,0.091252,0.093228
Batrachostomus_stellatus_ott3597053,NT,no_domain,no_kingdom,no_phylum,1000,0.408038,0.281704,0.298590,0.402608,0.527111,0.548099,3.151195,2.993436,3.003394,3.159035,3.272879,3.351457,0.129513,0.093327,0.095416,0.128749,0.167320,0.169860
Rhipidura_personata_ott3597835,NT,no_domain,no_kingdom,no_phylum,1000,0.407817,0.286000,0.303377,0.404384,0.539047,0.557088,3.192984,3.037033,3.046373,3.201339,3.303942,3.307440,0.127741,0.093327,0.094601,0.126461,0.167317,0.169809
Chrysococcyx_cupreus_ott3596340,LC,no_domain,no_kingdom,no_phylum,1000,0.407812,0.013923,0.040523,0.428674,0.697476,0.724459,7.569488,7.232574,7.248554,7.587411,7.812393,7.819969,0.053858,0.001909,0.005400,0.056681,0.091450,0.093261
Nectarinia_balfouri_ott529543,LC,no_domain,no_kingdom,no_phylum,1000,0.407782,0.015428,0.046304,0.421303,0.693046,0.704277,7.548472,7.544463,7.544545,7.546580,7.560661,7.567669,0.054021,0.002045,0.006128,0.055805,0.091849,0.093196
Phyllastrephus_lorenzi_ott314971,LC,no_domain,no_kingdom,no_phylum,1000,0.407601,0.013296,0.042376,0.424734,0.745555,0.847444,7.675564,6.863797,6.904567,7.388346,9.210288,9.210341,0.053194,0.001841,0.005796,0.055343,0.091813,0.093228
Pterorhinus_koslowi_ott6520410,No status,no_domain,no_kingdom,no_phylum,1000,0.407600,0.002033,0.016951,0.252481,1.335369,3.340632,1.073088,0.783876,0.793911,0.943768,2.037350,3.795615,0.375424,0.002384,0.017052,0.248124,0.999900,0.999900
Rhytipterna_simplex_ott175386,LC,no_domain,no_kingdom,no_phylum,1000,0.407598,0.013977,0.043525,0.433100,0.691769,0.712810,7.535296,7.290000,7.308410,7.550787,7.715358,7.722800,0.054097,0.001841,0.005796,0.057572,0.091451,0.093196
Dendrortyx_barbatus_ott3596011,VU,no_domain,no_kingdom,no_phylum,1000,0.407314,0.273136,0.288961,0.395100,0.569287,0.602297,1.690465,1.591970,1.598522,1.697560,1.768028,1.788280,0.240988,0.170117,0.172352,0.233342,0.335898,0.342345
Sitta_pygmaea_ott82240,LC,no_domain,no_kingdom,no_phylum,1000,0.407190,0.013676,0.043161,0.431786,0.687433,0.701046,7.482735,7.394408,7.399616,7.488374,7.552340,7.555070,0.054419,0.001841,0.005731,0.058003,0.091681,0.093294
Rhynchocyclus_olivaceus_ott274613,LC,no_domain,no_kingdom,no_phylum,1000,0.407131,0.014597,0.054620,0.426910,0.681666,0.709496,7.395768,7.109403,7.129950,7.387273,7.747066,7.860588,0.055071,0.001977,0.007309,0.057982,0.091583,0.093294
Bradypterus_carpalis_ott650458,LC,no_domain,no_kingdom,no_phylum,1000,0.406982,0.014316,0.043091,0.423966,0.707803,0.724952,7.681399,7.574936,7.578482,7.670987,7.814491,7.823233,0.052978,0.001841,0.005597,0.055166,0.092012,0.093294
Lophoictinia_isura_ott494344,LC,no_domain,no_kingdom,no_phylum,1000,0.406848,0.014343,0.036411,0.436815,0.684558,0.704889,7.547683,7.503718,7.506359,7.547339,7.597014,7.613367,0.053903,0.001909,0.004796,0.057939,0.090952,0.093294
Ficedula_mugimaki_ott67150,LC,no_domain,no_kingdom,no_phylum,1000,0.406628,0.012201,0.043116,0.389045,1.003710,1.119495,7.642253,5.143605,5.267316,6.758130,12.110592,12.110596,0.052808,0.002113,0.006524,0.055166,0.091222,0.093261
Buettikoferella_bivittata_ott3599308,LC,no_domain,no_kingdom,no_phylum,1000,0.406612,0.017388,0.038545,0.427657,0.687331,0.700152,7.507492,7.507420,7.507420,7.507433,7.507919,7.511892,0.054161,0.002316,0.005134,0.056964,0.091552,0.093261
Habia_atrimaxillaris_ott3597338,NT,no_domain,no_kingdom,no_phylum,1000,0.406501,0.290800,0.300169,0.403235,0.529448,0.543460,3.157173,3.090150,3.094120,3.159896,3.210265,3.213190,0.128746,0.093393,0.095184,0.128267,0.166917,0.169963
Scytalopus_androstictus_ott6520347,No status,no_domain,no_kingdom,no_phylum,1000,0.406493,0.002232,0.016078,0.257882,1.429766,2.444644,1.083887,0.668969,0.687285,0.917634,2.287458,3.576783,0.381933,0.002992,0.017111,0.247908,0.999900,0.999900
Alcedo_hercules_ott838172,NT,no_domain,no_kingdom,no_phylum,1000,0.405997,0.284135,0.299358,0.399904,0.532460,0.554855,3.156996,3.006901,3.017043,3.160922,3.269711,3.277523,0.128617,0.093393,0.094864,0.125987,0.167219,0.169912
Melanerpes_striatus_ott122919,LC,no_domain,no_kingdom,no_phylum,1000,0.405889,0.013725,0.036213,0.427142,0.712375,0.745736,7.691412,7.293677,7.313977,7.719045,7.987281,7.999735,0.052784,0.001841,0.004603,0.055343,0.092012,0.093294
Calidris_melanotos_ott57825,LC,no_domain,no_kingdom,no_phylum,1000,0.405796,0.016704,0.044891,0.423289,0.699370,0.713004,7.651600,7.635784,7.637177,7.652106,7.667074,7.672482,0.053036,0.002180,0.005865,0.055321,0.091518,0.093261
Forpus_cyanopygius_ott569219,NT,no_domain,no_kingdom,no_phylum,1000,0.405519,0.293177,0.298415,0.399259,0.526722,0.534246,3.141407,3.141400,3.141400,3.141401,3.141442,3.141601,0.129088,0.093327,0.094994,0.127096,0.167671,0.170066
Xenodacnis_parina_ott465922,LC,no_domain,no_kingdom,no_phylum,1000,0.405517,0.014699,0.035438,0.422377,0.708086,0.718236,7.702964,7.700780,7.700783,7.701153,7.718773,7.755931,0.052644,0.001909,0.004601,0.054834,0.091947,0.093228
Atticora_fasciata_ott650618,LC,no_domain,no_kingdom,no_phylum,1000,0.405319,0.013602,0.035358,0.426571,0.728482,1.017292,7.368877,6.813880,6.821694,7.056285,9.935979,11.107975,0.055008,0.001977,0.005003,0.058626,0.091813,0.093228
Sitta_himalayensis_ott82248,LC,no_domain,no_kingdom,no_phylum,1000,0.405200,0.013475,0.037748,0.438760,0.684265,0.710352,7.495722,7.313932,7.322740,7.488678,7.702158,7.721140,0.054060,0.001841,0.004996,0.058455,0.091383,0.093031
Grallaria_nuchalis_ott1041036,LC,no_domain,no_kingdom,no_phylum,1000,0.405133,0.015434,0.036093,0.422650,0.717569,0.738737,7.842749,7.733822,7.741663,7.847380,7.922458,7.924646,0.051660,0.001977,0.004656,0.053786,0.091647,0.093294
Lophophanes_cristatus_ott73152,LC,no_domain,no_kingdom,no_phylum,1000,0.405093,0.015327,0.045739,0.430126,0.684871,0.701014,7.442382,7.263075,7.277506,7.451169,7.574415,7.580460,0.054418,0.002045,0.006123,0.057463,0.092242,0.093261
Pyrrhomyias_cinnamomeus_ott72380,LC,no_domain,no_kingdom,no_phylum,1000,0.405044,0.015681,0.030731,0.420925,0.711116,0.746786,7.718656,7.308059,7.335979,7.742331,8.023507,8.040508,0.052457,0.002045,0.004068,0.054634,0.091418,0.093294
Hemitriccus_furcatus_ott3599217,LC,no_domain,no_kingdom,no_phylum,1000,0.404803,0.014941,0.042737,0.428128,0.693625,0.704936,7.555474,7.541417,7.542109,7.553652,7.577633,7.582203,0.053576,0.001977,0.005664,0.056703,0.091815,0.093228
Phylloscopus_rotiensis_ott6520274,No status,no_domain,no_kingdom,no_phylum,1000,0.404777,0.004481,0.021657,0.267307,1.162568,1.182539,1.139000,1.084022,1.087225,1.141625,1.181556,1.182835,0.355293,0.003934,0.018974,0.233382,0.999900,0.999900
Rhytipterna_holerythra_ott304298,LC,no_domain,no_kingdom,no_phylum,1000,0.404673,0.014686,0.044514,0.431187,0.691461,0.715628,7.537199,7.289679,7.308410,7.553621,7.714093,7.722456,0.053696,0.001909,0.005794,0.056964,0.091715,0.093294
Polytmus_guainumbi_ott975192,LC,no_domain,no_kingdom,no_phylum,1000,0.404614,0.013656,0.034037,0.420844,0.678937,0.692181,7.400431,7.381929,7.382936,7.397885,7.430521,7.437150,0.054673,0.001841,0.004603,0.056899,0.091749,0.093261
Gymnophaps_solomonensis_ott3596662,LC,no_domain,no_kingdom,no_phylum,1000,0.404123,0.014991,0.036419,0.431598,0.692046,0.706931,7.587090,7.583621,7.583661,7.585410,7.601729,7.610651,0.053265,0.001977,0.004801,0.056899,0.091121,0.093196
Xiphorhynchus_picus_ott227517,LC,no_domain,no_kingdom,no_phylum,1000,0.404024,0.014238,0.035133,0.425036,0.702906,0.723158,7.706706,7.587306,7.595737,7.713686,7.789041,7.792146,0.052433,0.001841,0.004535,0.055254,0.091383,0.093163
Eunymphicus_uvaeensis_ott198675,VU,no_domain,no_kingdom,no_phylum,1000,0.403823,0.246767,0.265915,0.391116,0.605415,0.662640,1.654272,1.416818,1.423459,1.631170,1.951710,1.972517,0.244199,0.170324,0.172826,0.235107,0.335782,0.342095
Accipiter_gundlachi_ott229516,EN,no_domain,no_kingdom,no_phylum,1000,0.403763,0.230773,0.258366,0.394872,0.586777,0.632606,0.810245,0.662226,0.672473,0.813773,0.930619,0.954814,0.498566,0.342596,0.347519,0.487726,0.676079,0.688612
Cinnyris_ludovicensis_ott3597632,LC,no_domain,no_kingdom,no_phylum,1000,0.403743,0.013892,0.029182,0.424122,0.693870,0.703558,7.546601,7.546600,7.546600,7.546600,7.546606,7.546638,0.053500,0.001841,0.003867,0.056200,0.091945,0.093228
Illadopsis_fulvescens_ott334360,LC,no_domain,no_kingdom,no_phylum,1000,0.403595,0.015062,0.035012,0.422385,0.699389,0.709396,7.619999,7.619801,7.619809,7.619974,7.620344,7.620418,0.052965,0.001977,0.004595,0.055431,0.091785,0.093097
Anthoscopus_minutus_ott73144,LC,no_domain,no_kingdom,no_phylum,1000,0.403485,0.013567,0.041416,0.418786,0.709799,0.743382,7.462898,6.690334,6.754118,7.505885,8.015271,8.050096,0.054014,0.001841,0.005461,0.056310,0.092177,0.093163
Lamprotornis_hildebrandti_ott793166,LC,no_domain,no_kingdom,no_phylum,1000,0.403464,0.014091,0.041094,0.425144,0.695989,0.720972,7.509163,7.188325,7.207186,7.529377,7.736688,7.745903,0.053739,0.001841,0.005400,0.056485,0.092279,0.093294
Eunymphicus_cornutus_ott198678,VU,no_domain,no_kingdom,no_phylum,1000,0.403446,0.245714,0.263394,0.391446,0.599999,0.660409,1.655671,1.417475,1.425542,1.626344,1.950928,1.971282,0.243765,0.170117,0.172143,0.236605,0.336024,0.342471
Spelaeornis_kinneari_ott3598439,VU,no_domain,no_kingdom,no_phylum,1000,0.403367,0.279689,0.283426,0.392232,0.555506,0.562514,1.642891,1.641725,1.641782,1.642682,1.644938,1.646000,0.245522,0.170221,0.172458,0.238648,0.338115,0.342345
Cincloramphus_mathewsi_ott865537,LC,no_domain,no_kingdom,no_phylum,1000,0.403351,0.019941,0.039566,0.425286,0.686702,0.700804,7.511829,7.511760,7.511760,7.511771,7.512270,7.513894,0.053695,0.002655,0.005267,0.056616,0.091417,0.093294
Ninox_rumseyi_ott6155336,No status,no_domain,no_kingdom,no_phylum,1000,0.403203,0.001858,0.019461,0.250436,1.368424,1.708439,1.070953,0.761759,0.778983,0.962783,1.640118,1.778871,0.373645,0.001977,0.022415,0.234664,0.999900,0.999900
Leucocarbo_onslowi_ott9837,CR,no_domain,no_kingdom,no_phylum,1000,0.402884,0.283212,0.297706,0.413482,0.480178,0.490872,0.440388,0.404531,0.407380,0.437017,0.483832,0.490921,0.914903,0.690072,0.699864,0.986373,0.999900,0.999900
Ninox_leventisi_ott6155329,No status,no_domain,no_kingdom,no_phylum,1000,0.402685,0.001529,0.020631,0.256651,1.358790,1.715159,1.070427,0.762192,0.778619,0.957490,1.649803,1.773181,0.372964,0.001841,0.022579,0.244786,0.999900,0.999900
Florisuga_mellivora_ott192752,LC,no_domain,no_kingdom,no_phylum,1000,0.402548,0.015774,0.032296,0.419776,0.698363,0.746844,7.483125,6.660241,6.715981,7.533308,8.092021,8.121167,0.053735,0.002045,0.004269,0.057960,0.091121,0.093294
Snowornis_subalaris_ott542681,LC,no_domain,no_kingdom,no_phylum,1000,0.402491,0.014793,0.047329,0.415313,0.712265,0.756935,7.466897,6.483507,6.541120,7.537500,8.156637,8.184120,0.053864,0.001909,0.006389,0.056332,0.091289,0.093261
Anthoscopus_parvulus_ott3598714,LC,no_domain,no_kingdom,no_phylum,1000,0.402457,0.014272,0.048335,0.419669,0.696953,0.747500,7.465196,6.688310,6.742222,7.499382,8.033465,8.048138,0.053860,0.001977,0.006260,0.056747,0.090955,0.093294
Sporophila_atrirostris_ott6154254,No status,no_domain,no_kingdom,no_phylum,1000,0.402362,0.001510,0.019899,0.241811,1.530275,2.846243,1.103771,0.681640,0.696048,0.933068,2.546901,3.722945,0.360871,0.002113,0.018373,0.217521,0.999900,0.999900
Gracula_venerata_ott6520715,No status,no_domain,no_kingdom,no_phylum,1000,0.402085,0.002115,0.017488,0.253469,1.127290,1.199283,1.118072,1.097686,1.098162,1.109440,1.181619,1.202675,0.359456,0.001909,0.015928,0.226952,0.999900,0.999900
