RL.cat,pext
NT,0.130242864
NT,0.13027907
NT,0.130315286
NT,0.130351512
NT,0.130387749
NT,0.130423997
NT,0.130460255
NT,0.130496523
NT,0.130532802
NT,0.130569091
NT,0.130605391
NT,0.130641701
NT,0.130678022
NT,0.130714353
NT,0.130750695
NT,0.130787048
NT,0.130823411
NT,0.130859785
NT,0.130896169
NT,0.130932565
NT,0.13096897
NT,0.131005387
NT,0.131041814
NT,0.131078252
NT,0.1311147
NT,0.131151159
NT,0.131187629
NT,0.13122411
NT,0.131260601
NT,0.131297103
NT,0.131333616
NT,0.13137014
NT,0.131406675
NT,0.13144322
NT,0.131479776
NT,0.131516344
NT,0.131552922
NT,0.13158951
NT,0.13162611
NT,0.131662721
NT,0.131699342
NT,0.131735975
NT,0.131772618
NT,0.131809272
NT,0.131845938
NT,0.131882614
NT,0.131919301
NT,0.131956
NT,0.131992709
NT,0.132029429
NT,0.132066161
NT,0.132102903
NT,0.132139657
NT,0.132176422
NT,0.132213197
NT,0.132249984
NT,0.132286782
NT,0.132323591
NT,0.132360411
NT,0.132397243
NT,0.132434086
NT,0.132470939
NT,0.132507804
NT,0.132544681
NT,0.132581568
NT,0.132618467
NT,0.132655377
NT,0.132692298
NT,0.13272923
NT,0.132766174
NT,0.132803129
NT,0.132840096
NT,0.132877074
NT,0.132914063
NT,0.132951063
NT,0.132988075
NT,0.133025098
NT,0.133062133
NT,0.133099179
NT,0.133136236
NT,0.133173305
NT,0.133210386
NT,0.133247478
NT,0.133284581
NT,0.133321696
NT,0.133358822
NT,0.13339596
NT,0.133433109
NT,0.13347027
NT,0.133507443
NT,0.133544627
NT,0.133581823
NT,0.13361903
NT,0.133656249
NT,0.133693479
NT,0.133730721
NT,0.133767975
NT,0.133805241
NT,0.133842518
NT,0.133879807
NT,0.133917107
NT,0.133954419
NT,0.133991743
NT,0.134029079
NT,0.134066427
NT,0.134103786
NT,0.134141157
NT,0.13417854
NT,0.134215934
NT,0.134253341
NT,0.134290759
NT,0.134328189
NT,0.134365631
NT,0.134403085
NT,0.134440551
NT,0.134478029
NT,0.134515518
NT,0.13455302
NT,0.134590533
NT,0.134628059
NT,0.134665596
NT,0.134703146
NT,0.134740707
NT,0.13477828
NT,0.134815866
NT,0.134853463
NT,0.134891073
NT,0.134928694
NT,0.134966328
NT,0.135003974
NT,0.135041631
NT,0.135079301
NT,0.135116983
NT,0.135154677
NT,0.135192384
NT,0.135230102
NT,0.135267833
NT,0.135305576
NT,0.135343331
NT,0.135381098
NT,0.135418878
NT,0.135456669
NT,0.135494473
NT,0.13553229
NT,0.135570118
NT,0.135607959
NT,0.135645812
NT,0.135683678
NT,0.135721556
NT,0.135759446
NT,0.135797348
NT,0.135835263
NT,0.135873191
NT,0.13591113
NT,0.135949083
NT,0.135987047
NT,0.136025024
NT,0.136063014
NT,0.136101016
NT,0.13613903
NT,0.136177057
NT,0.136215096
NT,0.136253148
NT,0.136291213
NT,0.13632929
NT,0.136367379
NT,0.136405481
NT,0.136443596
NT,0.136481723
NT,0.136519863
NT,0.136558016
NT,0.136596181
NT,0.136634359
NT,0.136672549
NT,0.136710753
NT,0.136748969
NT,0.136787197
NT,0.136825438
NT,0.136863693
NT,0.136901959
NT,0.136940239
NT,0.136978531
NT,0.137016836
NT,0.137055154
NT,0.137093485
NT,0.137131828
NT,0.137170185
NT,0.137208554
NT,0.137246936
NT,0.137285331
NT,0.137323739
NT,0.13736216
NT,0.137400593
NT,0.13743904
NT,0.137477499
NT,0.137515972
NT,0.137554457
NT,0.137592956
NT,0.137631467
NT,0.137669991
NT,0.137708529
NT,0.137747079
NT,0.137785643
NT,0.137824219
NT,0.137862809
NT,0.137901412
NT,0.137940028
NT,0.137978657
NT,0.138017299
NT,0.138055954
NT,0.138094622
NT,0.138133304
NT,0.138171999
NT,0.138210706
NT,0.138249428
NT,0.138288162
NT,0.138326909
NT,0.13836567
NT,0.138404444
NT,0.138443232
NT,0.138482032
NT,0.138520846
NT,0.138559673
NT,0.138598514
NT,0.138637368
NT,0.138676235
NT,0.138715116
NT,0.138754009
NT,0.138792917
NT,0.138831838
NT,0.138870772
NT,0.138909719
NT,0.13894868
NT,0.138987655
NT,0.139026643
NT,0.139065644
NT,0.139104659
NT,0.139143687
NT,0.139182729
NT,0.139221785
NT,0.139260854
NT,0.139299936
NT,0.139339033
NT,0.139378142
NT,0.139417266
NT,0.139456403
NT,0.139495553
NT,0.139534717
NT,0.139573895
NT,0.139613087
NT,0.139652292
NT,0.139691511
NT,0.139730743
NT,0.13976999
NT,0.13980925
NT,0.139848524
NT,0.139887811
NT,0.139927112
NT,0.139966427
NT,0.140005756
NT,0.140045099
NT,0.140084456
NT,0.140123826
NT,0.14016321
NT,0.140202608
NT,0.14024202
NT,0.140281446
NT,0.140320886
NT,0.140360339
NT,0.140399807
NT,0.140439288
NT,0.140478784
NT,0.140518293
NT,0.140557817
NT,0.140597354
NT,0.140636905
NT,0.140676471
NT,0.14071605
NT,0.140755644
NT,0.140795251
NT,0.140834873
NT,0.140874509
NT,0.140914158
NT,0.140953822
NT,0.1409935
NT,0.141033192
NT,0.141072899
NT,0.141112619
NT,0.141152354
NT,0.141192103
NT,0.141231866
NT,0.141271643
NT,0.141311435
NT,0.14135124
NT,0.14139106
NT,0.141430895
NT,0.141470743
NT,0.141510606
NT,0.141550483
NT,0.141590375
NT,0.14163028
NT,0.1416702
NT,0.141710135
NT,0.141750084
NT,0.141790047
NT,0.141830025
NT,0.141870017
NT,0.141910023
NT,0.141950044
NT,0.14199008
NT,0.14203013
NT,0.142070194
NT,0.142110273
NT,0.142150366
NT,0.142190474
NT,0.142230596
NT,0.142270733
NT,0.142310885
NT,0.142351051
NT,0.142391231
NT,0.142431427
NT,0.142471636
NT,0.142511861
NT,0.1425521
NT,0.142592354
NT,0.142632622
NT,0.142672905
NT,0.142713203
NT,0.142753515
NT,0.142793843
NT,0.142834185
NT,0.142874541
NT,0.142914913
NT,0.142955299
NT,0.1429957
NT,0.143036115
NT,0.143076546
NT,0.143116991
NT,0.143157452
NT,0.143197927
NT,0.143238417
NT,0.143278921
NT,0.143319441
NT,0.143359976
NT,0.143400525
NT,0.143441089
NT,0.143481669
NT,0.143522263
NT,0.143562872
NT,0.143603497
NT,0.143644136
NT,0.14368479
NT,0.143725459
NT,0.143766144
NT,0.143806843
NT,0.143847557
NT,0.143888287
NT,0.143929031
NT,0.143969791
NT,0.144010566
NT,0.144051355
NT,0.14409216
NT,0.14413298
NT,0.144173816
NT,0.144214666
NT,0.144255532
NT,0.144296413
NT,0.144337309
NT,0.14437822
NT,0.144419147
NT,0.144460088
NT,0.144501045
NT,0.144542018
NT,0.144583005
NT,0.144624008
NT,0.144665027
NT,0.14470606
NT,0.144747109
NT,0.144788173
NT,0.144829253
NT,0.144870348
NT,0.144911458
NT,0.144952584
NT,0.144993726
NT,0.145034882
NT,0.145076054
NT,0.145117242
NT,0.145158445
NT,0.145199664
NT,0.145240898
NT,0.145282147
NT,0.145323412
NT,0.145364693
NT,0.145405989
NT,0.145447301
NT,0.145488628
NT,0.145529971
NT,0.14557133
NT,0.145612704
NT,0.145654094
NT,0.145695499
NT,0.145736921
NT,0.145778357
NT,0.14581981
NT,0.145861278
NT,0.145902762
NT,0.145944262
NT,0.145985777
NT,0.146027308
NT,0.146068855
NT,0.146110417
NT,0.146151996
NT,0.14619359
NT,0.1462352
NT,0.146276826
NT,0.146318468
NT,0.146360125
NT,0.146401799
NT,0.146443488
NT,0.146485193
NT,0.146526915
NT,0.146568652
NT,0.146610405
NT,0.146652174
NT,0.146693959
NT,0.146735759
NT,0.146777576
NT,0.146819409
NT,0.146861258
NT,0.146903123
NT,0.146945004
NT,0.146986901
NT,0.147028814
NT,0.147070743
NT,0.147112688
NT,0.14715465
NT,0.147196627
NT,0.147238621
NT,0.14728063
NT,0.147322656
NT,0.147364698
NT,0.147406757
NT,0.147448831
NT,0.147490922
NT,0.147533029
NT,0.147575152
NT,0.147617291
NT,0.147659447
NT,0.147701619
NT,0.147743807
NT,0.147786011
NT,0.147828232
NT,0.147870469
NT,0.147912723
NT,0.147954993
NT,0.147997279
NT,0.148039582
NT,0.148081901
NT,0.148124236
NT,0.148166588
NT,0.148208956
NT,0.148251341
NT,0.148293742
NT,0.148336159
NT,0.148378593
NT,0.148421044
NT,0.148463511
NT,0.148505995
NT,0.148548495
NT,0.148591012
NT,0.148633545
NT,0.148676095
NT,0.148718661
NT,0.148761244
NT,0.148803844
NT,0.14884646
NT,0.148889093
NT,0.148931743
NT,0.148974409
NT,0.149017092
NT,0.149059792
NT,0.149102508
NT,0.149145241
NT,0.149187991
NT,0.149230758
NT,0.149273541
NT,0.149316341
NT,0.149359158
NT,0.149401992
NT,0.149444842
NT,0.14948771
NT,0.149530594
NT,0.149573495
NT,0.149616413
NT,0.149659347
NT,0.149702299
NT,0.149745268
NT,0.149788253
NT,0.149831256
NT,0.149874275
NT,0.149917311
NT,0.149960365
NT,0.150003435
NT,0.150046522
NT,0.150089626
NT,0.150132748
NT,0.150175886
NT,0.150219041
NT,0.150262214
NT,0.150305403
NT,0.15034861
NT,0.150391834
NT,0.150435075
NT,0.150478332
NT,0.150521608
NT,0.1505649
NT,0.150608209
NT,0.150651536
NT,0.15069488
NT,0.150738241
NT,0.150781619
NT,0.150825014
NT,0.150868427
NT,0.150911857
NT,0.150955304
NT,0.150998769
NT,0.151042251
NT,0.15108575
NT,0.151129266
NT,0.1511728
NT,0.151216351
NT,0.15125992
NT,0.151303505
NT,0.151347109
NT,0.151390729
NT,0.151434367
NT,0.151478023
NT,0.151521696
NT,0.151565386
NT,0.151609094
NT,0.15165282
NT,0.151696562
NT,0.151740323
NT,0.151784101
NT,0.151827896
NT,0.151871709
NT,0.15191554
NT,0.151959388
NT,0.152003253
NT,0.152047137
NT,0.152091038
NT,0.152134956
NT,0.152178892
NT,0.152222846
NT,0.152266818
NT,0.152310807
NT,0.152354814
NT,0.152398838
NT,0.15244288
NT,0.15248694
NT,0.152531018
NT,0.152575114
NT,0.152619227
NT,0.152663358
NT,0.152707507
NT,0.152751673
NT,0.152795858
NT,0.15284006
NT,0.15288428
NT,0.152928518
NT,0.152972774
NT,0.153017048
NT,0.15306134
NT,0.153105649
NT,0.153149977
NT,0.153194322
NT,0.153238686
NT,0.153283067
NT,0.153327467
NT,0.153371884
NT,0.153416319
NT,0.153460773
NT,0.153505244
NT,0.153549734
NT,0.153594241
NT,0.153638767
NT,0.15368331
NT,0.153727872
NT,0.153772452
NT,0.15381705
NT,0.153861666
NT,0.153906301
NT,0.153950953
NT,0.153995624
NT,0.154040312
NT,0.154085019
NT,0.154129745
NT,0.154174488
NT,0.15421925
NT,0.15426403
NT,0.154308828
NT,0.154353645
NT,0.154398479
NT,0.154443332
NT,0.154488204
NT,0.154533094
NT,0.154578002
NT,0.154622928
NT,0.154667873
NT,0.154712836
NT,0.154757818
NT,0.154802818
NT,0.154847836
NT,0.154892873
NT,0.154937929
NT,0.154983002
NT,0.155028095
NT,0.155073206
NT,0.155118335
NT,0.155163483
NT,0.155208649
NT,0.155253834
NT,0.155299037
NT,0.155344259
NT,0.1553895
NT,0.155434759
NT,0.155480037
NT,0.155525333
NT,0.155570648
NT,0.155615982
NT,0.155661334
NT,0.155706705
NT,0.155752095
NT,0.155797503
NT,0.15584293
NT,0.155888376
NT,0.155933841
NT,0.155979324
NT,0.156024826
NT,0.156070347
NT,0.156115887
NT,0.156161445
NT,0.156207023
NT,0.156252619
NT,0.156298234
NT,0.156343867
NT,0.15638952
NT,0.156435192
NT,0.156480882
NT,0.156526591
NT,0.15657232
NT,0.156618067
NT,0.156663833
NT,0.156709618
NT,0.156755422
NT,0.156801246
NT,0.156847088
NT,0.156892949
NT,0.156938829
NT,0.156984728
NT,0.157030646
NT,0.157076584
NT,0.15712254
NT,0.157168515
NT,0.15721451
NT,0.157260524
NT,0.157306556
NT,0.157352608
NT,0.15739868
NT,0.15744477
NT,0.157490879
NT,0.157537008
NT,0.157583156
NT,0.157629323
NT,0.157675509
NT,0.157721715
NT,0.15776794
NT,0.157814184
NT,0.157860447
NT,0.15790673
NT,0.157953032
NT,0.157999353
NT,0.158045694
NT,0.158092054
NT,0.158138434
NT,0.158184832
NT,0.158231251
NT,0.158277688
NT,0.158324145
NT,0.158370622
NT,0.158417118
NT,0.158463633
NT,0.158510168
NT,0.158556722
NT,0.158603296
NT,0.158649889
NT,0.158696502
NT,0.158743134
NT,0.158789786
NT,0.158836458
NT,0.158883149
NT,0.15892986
NT,0.15897659
NT,0.15902334
NT,0.159070109
NT,0.159116898
NT,0.159163707
NT,0.159210536
NT,0.159257384
NT,0.159304252
NT,0.159351139
NT,0.159398046
NT,0.159444973
NT,0.15949192
NT,0.159538887
NT,0.159585873
NT,0.159632879
NT,0.159679905
NT,0.159726951
NT,0.159774016
NT,0.159821101
NT,0.159868207
NT,0.159915332
NT,0.159962477
NT,0.160009641
NT,0.160056826
NT,0.160104031
NT,0.160151255
NT,0.1601985
NT,0.160245764
NT,0.160293049
NT,0.160340353
NT,0.160387678
NT,0.160435022
NT,0.160482386
NT,0.160529771
NT,0.160577175
NT,0.1606246
NT,0.160672045
NT,0.160719509
NT,0.160766994
NT,0.160814499
NT,0.160862024
NT,0.16090957
NT,0.160957135
NT,0.16100472
NT,0.161052326
NT,0.161099952
NT,0.161147598
NT,0.161195264
NT,0.161242951
NT,0.161290658
NT,0.161338385
NT,0.161386132
NT,0.1614339
NT,0.161481688
NT,0.161529496
NT,0.161577324
NT,0.161625173
NT,0.161673042
NT,0.161720932
NT,0.161768842
NT,0.161816772
NT,0.161864723
NT,0.161912694
NT,0.161960686
NT,0.162008698
NT,0.16205673
NT,0.162104783
NT,0.162152856
NT,0.16220095
NT,0.162249065
NT,0.1622972
NT,0.162345355
NT,0.162393531
NT,0.162441728
NT,0.162489945
NT,0.162538182
NT,0.162586441
NT,0.16263472
NT,0.162683019
NT,0.162731339
NT,0.16277968
NT,0.162828042
NT,0.162876424
NT,0.162924827
NT,0.16297325
NT,0.163021694
NT,0.163070159
NT,0.163118645
NT,0.163167151
NT,0.163215679
NT,0.163264227
NT,0.163312796
NT,0.163361385
NT,0.163409996
NT,0.163458627
NT,0.163507279
NT,0.163555952
NT,0.163604646
NT,0.16365336
NT,0.163702096
NT,0.163750853
NT,0.16379963
NT,0.163848428
NT,0.163897248
NT,0.163946088
NT,0.163994949
NT,0.164043831
NT,0.164092735
NT,0.164141659
NT,0.164190604
NT,0.164239571
NT,0.164288558
NT,0.164337566
NT,0.164386596
NT,0.164435647
NT,0.164484718
NT,0.164533811
NT,0.164582925
NT,0.16463206
NT,0.164681217
NT,0.164730394
NT,0.164779593
NT,0.164828812
NT,0.164878053
NT,0.164927316
NT,0.164976599
NT,0.165025904
NT,0.16507523
NT,0.165124577
NT,0.165173946
NT,0.165223336
NT,0.165272747
NT,0.165322179
NT,0.165371633
NT,0.165421109
NT,0.165470605
NT,0.165520123
NT,0.165569662
NT,0.165619223
NT,0.165668805
NT,0.165718409
NT,0.165768034
NT,0.165817681
NT,0.165867349
NT,0.165917038
NT,0.165966749
NT,0.166016481
NT,0.166066235
NT,0.166116011
NT,0.166165808
NT,0.166215627
NT,0.166265467
NT,0.166315329
NT,0.166365212
NT,0.166415117
NT,0.166465044
NT,0.166514992
NT,0.166564962
NT,0.166614954
NT,0.166664967
NT,0.166715002
NT,0.166765059
NT,0.166815137
NT,0.166865237
NT,0.166915359
NT,0.166965503
NT,0.167015668
NT,0.167065856
NT,0.167116065
NT,0.167166295
NT,0.167216548
NT,0.167266823
NT,0.167317119
NT,0.167367437
NT,0.167417777
NT,0.167468139
NT,0.167518523
NT,0.167568929
NT,0.167619357
NT,0.167669806
NT,0.167720278
NT,0.167770771
NT,0.167821287
NT,0.167871824
NT,0.167922384
NT,0.167972966
NT,0.168023569
NT,0.168074195
NT,0.168124843
NT,0.168175512
NT,0.168226204
NT,0.168276918
NT,0.168327654
NT,0.168378412
NT,0.168429193
NT,0.168479995
NT,0.16853082
NT,0.168581667
NT,0.168632536
NT,0.168683427
NT,0.16873434
NT,0.168785276
NT,0.168836234
NT,0.168887214
NT,0.168938217
NT,0.168989241
NT,0.169040288
NT,0.169091358
NT,0.169142449
NT,0.169193563
NT,0.1692447
NT,0.169295858
NT,0.169347039
NT,0.169398243
NT,0.169449469
NT,0.169500717
NT,0.169551987
NT,0.169603281
NT,0.169654596
NT,0.169705934
NT,0.169757295
NT,0.169808678
NT,0.169860083
NT,0.169911511
NT,0.169962962
NT,0.170014435
NT,0.17006593
VU,0.170117449
VU,0.170168989
VU,0.170220553
VU,0.170272139
VU,0.170323747
VU,0.170375378
VU,0.170427032
VU,0.170478709
VU,0.170530408
VU,0.17058213
VU,0.170633875
VU,0.170685642
VU,0.170737432
VU,0.170789245
VU,0.17084108
VU,0.170892938
VU,0.17094482
VU,0.170996723
VU,0.17104865
VU,0.1711006
VU,0.171152572
VU,0.171204567
VU,0.171256585
VU,0.171308626
VU,0.17136069
VU,0.171412776
VU,0.171464886
VU,0.171517018
VU,0.171569174
VU,0.171621352
VU,0.171673553
VU,0.171725777
VU,0.171778025
VU,0.171830295
VU,0.171882588
VU,0.171934905
VU,0.171987244
VU,0.172039606
VU,0.172091992
VU,0.1721444
VU,0.172196832
VU,0.172249287
VU,0.172301764
VU,0.172354265
VU,0.17240679
VU,0.172459337
VU,0.172511907
VU,0.172564501
VU,0.172617118
VU,0.172669758
VU,0.172722421
VU,0.172775107
VU,0.172827817
VU,0.17288055
VU,0.172933306
VU,0.172986086
VU,0.173038889
VU,0.173091715
VU,0.173144564
VU,0.173197437
VU,0.173250333
VU,0.173303253
VU,0.173356196
VU,0.173409162
VU,0.173462152
VU,0.173515165
VU,0.173568201
VU,0.173621261
VU,0.173674345
VU,0.173727451
VU,0.173780582
VU,0.173833736
VU,0.173886913
VU,0.173940114
VU,0.173993338
VU,0.174046586
VU,0.174099858
VU,0.174153153
VU,0.174206472
VU,0.174259814
VU,0.17431318
VU,0.17436657
VU,0.174419983
VU,0.17447342
VU,0.17452688
VU,0.174580364
VU,0.174633872
VU,0.174687404
VU,0.174740959
VU,0.174794538
VU,0.174848141
VU,0.174901767
VU,0.174955417
VU,0.175009091
VU,0.175062789
VU,0.175116511
VU,0.175170256
VU,0.175224026
VU,0.175277819
VU,0.175331636
VU,0.175385477
VU,0.175439341
VU,0.17549323
VU,0.175547143
VU,0.175601079
VU,0.17565504
VU,0.175709024
VU,0.175763032
VU,0.175817065
VU,0.175871121
VU,0.175925201
VU,0.175979306
VU,0.176033434
VU,0.176087586
VU,0.176141763
VU,0.176195963
VU,0.176250188
VU,0.176304437
VU,0.17635871
VU,0.176413007
VU,0.176467328
VU,0.176521673
VU,0.176576042
VU,0.176630436
VU,0.176684853
VU,0.176739295
VU,0.176793762
VU,0.176848252
VU,0.176902766
VU,0.176957305
VU,0.177011868
VU,0.177066456
VU,0.177121068
VU,0.177175703
VU,0.177230364
VU,0.177285048
VU,0.177339757
VU,0.177394491
VU,0.177449248
VU,0.17750403
VU,0.177558837
VU,0.177613668
VU,0.177668523
VU,0.177723403
VU,0.177778307
VU,0.177833236
VU,0.177888189
VU,0.177943166
VU,0.177998168
VU,0.178053195
VU,0.178108246
VU,0.178163322
VU,0.178218422
VU,0.178273547
VU,0.178328696
VU,0.17838387
VU,0.178439069
VU,0.178494292
VU,0.17854954
VU,0.178604812
VU,0.178660109
VU,0.178715431
VU,0.178770777
VU,0.178826148
VU,0.178881544
VU,0.178936965
VU,0.17899241
VU,0.17904788
VU,0.179103375
VU,0.179158894
VU,0.179214439
VU,0.179270008
VU,0.179325602
VU,0.179381221
VU,0.179436864
VU,0.179492533
VU,0.179548226
VU,0.179603944
VU,0.179659687
VU,0.179715455
VU,0.179771248
VU,0.179827066
VU,0.179882909
VU,0.179938776
VU,0.179994669
VU,0.180050587
VU,0.180106529
VU,0.180162497
VU,0.18021849
VU,0.180274508
VU,0.18033055
VU,0.180386618
VU,0.180442711
VU,0.180498829
VU,0.180554972
VU,0.18061114
VU,0.180667334
VU,0.180723552
VU,0.180779796
VU,0.180836064
VU,0.180892358
VU,0.180948678
VU,0.181005022
VU,0.181061391
VU,0.181117786
VU,0.181174206
VU,0.181230651
VU,0.181287122
VU,0.181343618
VU,0.181400139
VU,0.181456685
VU,0.181513257
VU,0.181569854
VU,0.181626477
VU,0.181683124
VU,0.181739797
VU,0.181796496
VU,0.18185322
VU,0.181909969
VU,0.181966744
VU,0.182023544
VU,0.18208037
VU,0.182137221
VU,0.182194097
VU,0.182251
VU,0.182307927
VU,0.18236488
VU,0.182421859
VU,0.182478863
VU,0.182535893
VU,0.182592948
VU,0.182650029
VU,0.182707135
VU,0.182764267
VU,0.182821425
VU,0.182878608
VU,0.182935817
VU,0.182993052
VU,0.183050312
VU,0.183107598
VU,0.183164909
VU,0.183222247
VU,0.18327961
VU,0.183336999
VU,0.183394413
VU,0.183451854
VU,0.18350932
VU,0.183566812
VU,0.183624329
VU,0.183681873
VU,0.183739442
VU,0.183797037
VU,0.183854658
VU,0.183912305
VU,0.183969978
VU,0.184027677
VU,0.184085401
VU,0.184143152
VU,0.184200928
VU,0.18425873
VU,0.184316559
VU,0.184374413
VU,0.184432293
VU,0.184490199
VU,0.184548132
VU,0.18460609
VU,0.184664074
VU,0.184722085
VU,0.184780121
VU,0.184838184
VU,0.184896272
VU,0.184954387
VU,0.185012528
VU,0.185070695
VU,0.185128888
VU,0.185187107
VU,0.185245352
VU,0.185303624
VU,0.185361922
VU,0.185420245
VU,0.185478596
VU,0.185536972
VU,0.185595375
VU,0.185653804
VU,0.185712259
VU,0.18577074
VU,0.185829248
VU,0.185887782
VU,0.185946342
VU,0.186004929
VU,0.186063542
VU,0.186122182
VU,0.186180847
VU,0.18623954
VU,0.186298258
VU,0.186357003
VU,0.186415775
VU,0.186474572
VU,0.186533397
VU,0.186592247
VU,0.186651125
VU,0.186710028
VU,0.186768959
VU,0.186827915
VU,0.186886899
VU,0.186945909
VU,0.187004945
VU,0.187064008
VU,0.187123097
VU,0.187182214
VU,0.187241356
VU,0.187300526
VU,0.187359722
VU,0.187418944
VU,0.187478194
VU,0.18753747
VU,0.187596772
VU,0.187656102
VU,0.187715458
VU,0.18777484
VU,0.18783425
VU,0.187893686
VU,0.187953149
VU,0.188012639
VU,0.188072156
VU,0.188131699
VU,0.188191269
VU,0.188250866
VU,0.18831049
VU,0.188370141
VU,0.188429819
VU,0.188489523
VU,0.188549255
VU,0.188609013
VU,0.188668798
VU,0.18872861
VU,0.188788449
VU,0.188848315
VU,0.188908208
VU,0.188968128
VU,0.189028075
VU,0.189088049
VU,0.18914805
VU,0.189208079
VU,0.189268134
VU,0.189328216
VU,0.189388325
VU,0.189448462
VU,0.189508625
VU,0.189568816
VU,0.189629033
VU,0.189689278
VU,0.18974955
VU,0.189809849
VU,0.189870176
VU,0.189930529
VU,0.18999091
VU,0.190051318
VU,0.190111753
VU,0.190172215
VU,0.190232705
VU,0.190293222
VU,0.190353766
VU,0.190414338
VU,0.190474937
VU,0.190535563
VU,0.190596216
VU,0.190656897
VU,0.190717606
VU,0.190778341
VU,0.190839104
VU,0.190899895
VU,0.190960712
VU,0.191021558
VU,0.19108243
VU,0.19114333
VU,0.191204258
VU,0.191265213
VU,0.191326196
VU,0.191387206
VU,0.191448243
VU,0.191509308
VU,0.191570401
VU,0.191631521
VU,0.191692669
VU,0.191753844
VU,0.191815047
VU,0.191876278
VU,0.191937536
VU,0.191998822
VU,0.192060135
VU,0.192121477
VU,0.192182845
VU,0.192244242
VU,0.192305666
VU,0.192367118
VU,0.192428598
VU,0.192490105
VU,0.19255164
VU,0.192613203
VU,0.192674794
VU,0.192736412
VU,0.192798058
VU,0.192859733
VU,0.192921434
VU,0.192983164
VU,0.193044922
VU,0.193106707
VU,0.193168521
VU,0.193230362
VU,0.193292231
VU,0.193354128
VU,0.193416053
VU,0.193478006
VU,0.193539987
VU,0.193601996
VU,0.193664033
VU,0.193726098
VU,0.193788191
VU,0.193850312
VU,0.19391246
VU,0.193974638
VU,0.194036843
VU,0.194099076
VU,0.194161337
VU,0.194223626
VU,0.194285944
VU,0.194348289
VU,0.194410663
VU,0.194473065
VU,0.194535495
VU,0.194597953
VU,0.19466044
VU,0.194722954
VU,0.194785497
VU,0.194848068
VU,0.194910668
VU,0.194973295
VU,0.195035951
VU,0.195098635
VU,0.195161348
VU,0.195224088
VU,0.195286857
VU,0.195349655
VU,0.195412481
VU,0.195475335
VU,0.195538217
VU,0.195601128
VU,0.195664067
VU,0.195727035
VU,0.195790031
VU,0.195853056
VU,0.195916109
VU,0.19597919
VU,0.1960423
VU,0.196105439
VU,0.196168606
VU,0.196231801
VU,0.196295025
VU,0.196358278
VU,0.196421559
VU,0.196484869
VU,0.196548207
VU,0.196611574
VU,0.196674969
VU,0.196738394
VU,0.196801846
VU,0.196865328
VU,0.196928838
VU,0.196992376
VU,0.197055944
VU,0.19711954
VU,0.197183165
VU,0.197246818
VU,0.197310501
VU,0.197374212
VU,0.197437952
VU,0.19750172
VU,0.197565518
VU,0.197629344
VU,0.197693199
VU,0.197757083
VU,0.197820995
VU,0.197884937
VU,0.197948907
VU,0.198012906
VU,0.198076935
VU,0.198140992
VU,0.198205078
VU,0.198269193
VU,0.198333337
VU,0.198397509
VU,0.198461711
VU,0.198525942
VU,0.198590202
VU,0.198654491
VU,0.198718809
VU,0.198783155
VU,0.198847531
VU,0.198911936
VU,0.198976371
VU,0.199040834
VU,0.199105326
VU,0.199169847
VU,0.199234398
VU,0.199298978
VU,0.199363586
VU,0.199428224
VU,0.199492892
VU,0.199557588
VU,0.199622313
VU,0.199687068
VU,0.199751852
VU,0.199816666
VU,0.199881508
VU,0.19994638
VU,0.200011281
VU,0.200076211
VU,0.200141171
VU,0.20020616
VU,0.200271178
VU,0.200336226
VU,0.200401303
VU,0.20046641
VU,0.200531545
VU,0.200596711
VU,0.200661905
VU,0.200727129
VU,0.200792383
VU,0.200857666
VU,0.200922978
VU,0.20098832
VU,0.201053692
VU,0.201119093
VU,0.201184523
VU,0.201249983
VU,0.201315472
VU,0.201380991
VU,0.20144654
VU,0.201512118
VU,0.201577726
VU,0.201643364
VU,0.201709031
VU,0.201774727
VU,0.201840454
VU,0.20190621
VU,0.201971995
VU,0.202037811
VU,0.202103656
VU,0.20216953
VU,0.202235435
VU,0.202301369
VU,0.202367333
VU,0.202433327
VU,0.20249935
VU,0.202565404
VU,0.202631487
VU,0.2026976
VU,0.202763743
VU,0.202829915
VU,0.202896118
VU,0.20296235
VU,0.203028612
VU,0.203094904
VU,0.203161226
VU,0.203227578
VU,0.20329396
VU,0.203360372
VU,0.203426814
VU,0.203493286
VU,0.203559787
VU,0.203626319
VU,0.203692881
VU,0.203759473
VU,0.203826094
VU,0.203892746
VU,0.203959428
VU,0.20402614
VU,0.204092882
VU,0.204159655
VU,0.204226457
VU,0.204293289
VU,0.204360152
VU,0.204427045
VU,0.204493968
VU,0.204560921
VU,0.204627904
VU,0.204694917
VU,0.204761961
VU,0.204829035
VU,0.204896139
VU,0.204963274
VU,0.205030438
VU,0.205097633
VU,0.205164859
VU,0.205232114
VU,0.2052994
VU,0.205366717
VU,0.205434063
VU,0.20550144
VU,0.205568847
VU,0.205636285
VU,0.205703753
VU,0.205771252
VU,0.205838781
VU,0.20590634
VU,0.20597393
VU,0.206041551
VU,0.206109201
VU,0.206176883
VU,0.206244595
VU,0.206312337
VU,0.20638011
VU,0.206447913
VU,0.206515747
VU,0.206583612
VU,0.206651507
VU,0.206719432
VU,0.206787389
VU,0.206855376
VU,0.206923393
VU,0.206991442
VU,0.20705952
VU,0.20712763
VU,0.20719577
